Waktu Order,Waktu Bayar,Produk,Jenis Order,Total Penjualan (Rp),Metode Pembayaran,Kasir
13-10-2025 21:06:37,13-10-2025 21:12:26,"Lemon Tea,Americano ,Red Velvet",Table,"Rp72.000,00",Cash,Zahra
13-10-2025 21:13:00,13-10-2025 21:13:16,Americano ,Table,"Rp30.000,00",Cash,Zahra
13-10-2025 21:14:01,13-10-2025 21:14:31,Banana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 21:15:01,13-10-2025 21:15:52,"Classic,Florana",Table,"Rp40.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 21:16:20,13-10-2025 21:16:52,Americano ,Table,"Rp15.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 21:17:14,13-10-2025 21:17:20,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
13-10-2025 21:17:36,13-10-2025 21:18:03,Americano ,Table,"Rp30.000,00",Cash,Zahra
13-10-2025 21:19:20,13-10-2025 21:19:55,"Ayam Geprek,Nasi Goreng,Vanilla,Air Mineral",Table,"Rp65.000,00",Cash,Zahra
13-10-2025 21:20:27,13-10-2025 21:22:08,"Matcha,Matcha,Americano ,Ubi Goreng",Table,"Rp84.000,00",Cash,Zahra
13-10-2025 21:24:21,13-10-2025 21:24:55,Red Velvet,Table,"Rp23.000,00",Cash,Zahra
13-10-2025 21:28:03,13-10-2025 21:28:12,Ayam Geprek,Lainnya,"Rp17.000,00",Cash,Zahra
13-10-2025 21:29:50,13-10-2025 21:30:23,ButterScotch,Table,"Rp23.000,00",Cash,Zahra
13-10-2025 21:31:05,13-10-2025 21:57:08,"Nasi Goreng,LemonBerry,Vanilla",Table,"Rp68.000,00",Cash,Zahra
13-10-2025 21:35:18,13-10-2025 21:35:49,"Sweet Cloud,Coklat Banana",Table,"Rp47.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 21:42:16,13-10-2025 21:43:13,BerryLush,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 21:45:12,13-10-2025 21:45:43,"Florana,Chocolate",Table,"Rp48.000,00",Cash,Zahra
13-10-2025 21:46:07,13-10-2025 21:46:26,"Florana,Matcha",Table,"Rp100.000,00",Cash,Zahra
13-10-2025 21:47:02,13-10-2025 21:47:23,Vanilla,Table,"Rp23.000,00",Cash,Zahra
13-10-2025 21:54:58,13-10-2025 21:55:58,"Americano ,Caramel,BerryLush",Table,"Rp63.000,00",Cash,Zahra
13-10-2025 22:01:37,13-10-2025 22:03:17,"Florana,Matcha,Mix Platter",Table,"Rp113.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 22:04:00,13-10-2025 22:06:49,"Coklat Banana,Red Velvet,BerryCano,ButterScotch,Kentang Goreng",Table,"Rp108.000,00",Cash,Zahra
13-10-2025 22:07:49,13-10-2025 22:08:49,"Matcha,Donat",Table,"Rp74.000,00",Cash,Zahra
13-10-2025 22:09:55,13-10-2025 22:11:02,"ChocoBerry,Tropicalush,Mix Platter,Air Mineral",Table,"Rp87.000,00","Bank Transfer, SCAN QR",Zahra
13-10-2025 22:11:34,13-10-2025 22:11:36,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
13-10-2025 22:15:27,13-10-2025 22:16:20,"Kentang Goreng,Ubi Goreng,Donat",Table,"Rp40.000,00",Cash,Zahra
13-10-2025 22:20:38,13-10-2025 22:20:40,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
14-10-2025 09:24:26,14-10-2025 09:30:23,Coklat Banana,Table,"Rp22.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 11:26:00,14-10-2025 11:26:13,"Hazelnut,Matcha",Table,"Rp50.000,00",Cash,Zahra
14-10-2025 11:29:12,14-10-2025 11:29:59,"Nasi Goreng,Lemon Tea",Table,"Rp78.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 11:35:22,14-10-2025 11:36:20,"Ayam Geprek,Bakso Bakar",Table,"Rp46.000,00",Cash,Zahra
14-10-2025 11:37:42,14-10-2025 11:37:46,Nasi Goreng,Table,"Rp20.000,00",Cash,Zahra
14-10-2025 12:01:30,14-10-2025 12:02:15,Chocolate,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 12:04:40,14-10-2025 12:04:43,Air Mineral,Table,"Rp10.000,00",Cash,Zahra
14-10-2025 13:57:42,14-10-2025 13:58:24,Vanilla,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 14:12:49,14-10-2025 14:13:29,Chocolate,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 14:33:50,14-10-2025 14:33:53,Ayam Geprek,Table,"Rp17.000,00",Cash,Zahra
14-10-2025 14:38:00,14-10-2025 14:38:36,"BerryLush,Air Mineral",Table,"Rp30.000,00",Cash,Zahra
14-10-2025 14:43:48,14-10-2025 14:44:33,"Nasi Goreng,Sweet Cloud",Table,"Rp45.000,00",Cash,Zahra
14-10-2025 14:50:42,14-10-2025 14:50:53,BerryLush,Lainnya,"Rp25.000,00",Cash,Zahra
14-10-2025 14:51:06,14-10-2025 14:51:17,"Lemon Tea,Air Mineral",Table,"Rp24.000,00",Cash,Zahra
14-10-2025 14:59:14,14-10-2025 14:59:35,Banana,Table,"Rp23.000,00",Cash,Zahra
14-10-2025 15:14:19,14-10-2025 15:14:57,Tropicalush,Table,"Rp25.000,00",Cash,Zahra
14-10-2025 15:15:22,14-10-2025 15:15:58,Hazelnut,Table,"Rp23.000,00",Cash,Zahra
14-10-2025 15:16:14,14-10-2025 15:16:46,Hazelnut,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 15:46:53,14-10-2025 15:47:44,Americano Peach,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 15:57:29,14-10-2025 15:57:54,Lemon Tea,Table,"Rp19.000,00",Cash,Zahra
14-10-2025 15:58:48,14-10-2025 15:59:52,"Florana,Caramel,Mix Platter",Table,"Rp66.000,00","Bank Transfer, SCAN QR",Zahra
14-10-2025 16:23:23,14-10-2025 16:23:34,Banana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 16:32:04,14-10-2025 16:32:33,"Matcha,Chocolate",Table,"Rp52.000,00",Cash,Mita
14-10-2025 16:36:57,14-10-2025 16:37:02,Americano ,Table,"Rp15.000,00",Cash,Mita
14-10-2025 17:59:54,14-10-2025 18:00:25,Florana,Table,"Rp46.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 18:06:42,14-10-2025 18:06:52,Lemon Tea,Table,"Rp19.000,00",Cash,Mita
14-10-2025 18:07:40,14-10-2025 18:08:04,Florana,Table,"Rp46.000,00",Cash,Mita
14-10-2025 18:14:20,14-10-2025 18:14:22,Vanilla,Table,"Rp23.000,00",Cash,Mita
14-10-2025 18:39:01,14-10-2025 18:39:30,"Nasi Goreng,Lemon Tea,Air Mineral",Table,"Rp44.000,00",Cash,Mita
14-10-2025 18:40:38,14-10-2025 18:40:47,LemonBerry,Table,"Rp25.000,00",Cash,Mita
14-10-2025 18:43:01,14-10-2025 18:43:42,"ChocoBerry,Nasi Goreng",Table,"Rp47.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 18:48:46,14-10-2025 18:53:22,"Kentang Goreng,Pisang Goreng,Florana,Americano ",Table,"Rp68.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 18:59:52,14-10-2025 19:00:06,ButterScotch,Table,"Rp23.000,00",Cash,Mita
14-10-2025 19:13:57,14-10-2025 19:15:01,"Nasi Goreng,Hazelnut,Air Mineral",Table,"Rp48.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 19:32:37,14-10-2025 19:34:42,"Coklat Banana,Nasi Goreng,Kentang Goreng,Air Mineral",Table,"Rp62.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 19:35:51,14-10-2025 19:36:15,"Americano ,Banana",Table,"Rp38.000,00",Cash,Mita
14-10-2025 19:37:45,14-10-2025 19:37:56,BerryLush,Table,"Rp25.000,00",Cash,Mita
14-10-2025 19:38:23,14-10-2025 19:38:46,"Air Mineral,Ayam Geprek,ButterScotch",Table,"Rp45.000,00",Cash,Mita
14-10-2025 19:39:17,14-10-2025 19:39:28,"Red Velvet,Mix Platter",Table,"Rp43.000,00",Cash,Mita
14-10-2025 19:40:00,14-10-2025 19:40:06,"Red Velvet,Kentang Goreng",Table,"Rp38.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 19:41:46,14-10-2025 19:42:04,"BerryLush,Banana",Table,"Rp48.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 19:55:32,14-10-2025 19:56:06,"Classic,Ubi Goreng,Air Mineral",Table,"Rp54.000,00",Cash,Mita
14-10-2025 19:56:41,14-10-2025 19:56:56,"Nasi Goreng,Chocolate",Table,"Rp45.000,00",Cash,Mita
14-10-2025 19:57:33,14-10-2025 19:57:47,"Kukis ,Lemon Tea",Table,"Rp31.000,00",Cash,Mita
14-10-2025 19:58:39,14-10-2025 19:59:26,"Coklat Banana,Donat",Table,"Rp32.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:00:31,14-10-2025 20:01:14,"Americano ,Donat",Table,"Rp25.000,00",Cash,Mita
14-10-2025 20:01:46,14-10-2025 20:01:52,ButterScotch,Table,"Rp23.000,00",Cash,Mita
14-10-2025 20:02:20,14-10-2025 20:02:24,Hazelnut,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:03:38,14-10-2025 20:03:56,"ButterScotch,Red Velvet,Kukis ",Table,"Rp58.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:09:22,14-10-2025 20:09:43,"Vanilla,ButterScotch",Table,"Rp46.000,00",Cash,Mita
14-10-2025 20:11:11,14-10-2025 20:12:37,"Kentang Goreng,Florana",Table,"Rp38.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:13:23,14-10-2025 20:14:21,"Nasi Goreng,Hazelnut",Table,"Rp43.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:16:42,14-10-2025 20:17:12,"ButterScotch,Hazelnut",Table,"Rp46.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:22:52,14-10-2025 20:23:03,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00",Cash,Mita
14-10-2025 20:23:50,14-10-2025 20:24:53,"Chocolate,Matcha,Nasi Goreng,Kentang Goreng",Table,"Rp107.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:27:43,14-10-2025 20:28:14,"Classic,Vanilla",Table,"Rp57.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:30:03,14-10-2025 20:30:07,Chocolate,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:30:53,14-10-2025 20:32:21,"ButterScotch,Coklat Banana,Chocolate,BerryLush,Pisang Goreng,Kentang Goreng",Table,"Rp147.000,00",Cash,Mita
14-10-2025 20:33:36,14-10-2025 20:33:52,"Pisang Goreng,Ubi Goreng",Table,"Rp30.000,00",Cash,Mita
14-10-2025 20:34:37,14-10-2025 20:34:40,Air Mineral,Table,"Rp5.000,00",Cash,Mita
14-10-2025 20:35:37,14-10-2025 20:35:52,"Classic,Air Mineral",Table,"Rp22.000,00",Cash,Mita
14-10-2025 20:38:02,14-10-2025 20:38:26,"Matcha,Kentang Goreng",Table,"Rp42.000,00",Cash,Mita
14-10-2025 20:39:46,14-10-2025 20:40:21,"Ayam Geprek,Matcha",Table,"Rp88.000,00",Cash,Mita
14-10-2025 20:51:11,14-10-2025 20:51:41,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:53:23,14-10-2025 20:54:00,"Florana,Chocolate,Ubi Goreng",Table,"Rp63.000,00",Cash,Mita
14-10-2025 20:55:31,14-10-2025 20:56:02,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 20:56:50,14-10-2025 20:56:52,Air Mineral,Table,"Rp5.000,00",Cash,Mita
14-10-2025 20:58:40,14-10-2025 20:59:55,"Americano ,Caramel,Pisang Goreng",Table,"Rp53.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 21:00:21,14-10-2025 21:00:50,"Americano ,Chocolate",Table,"Rp40.000,00",Cash,Mita
14-10-2025 21:02:03,14-10-2025 21:02:26,"Nasi Goreng,Air Mineral",Table,"Rp50.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 21:03:09,14-10-2025 21:03:23,Coconut,Table,"Rp23.000,00",Cash,Mita
14-10-2025 21:06:33,14-10-2025 21:06:55,"BerryCha,Florana",Table,"Rp50.000,00",Cash,Mita
14-10-2025 21:07:40,14-10-2025 21:07:52,Classic,Table,"Rp17.000,00",Cash,Mita
14-10-2025 21:08:18,14-10-2025 21:08:39,"Matcha,Red Velvet",Table,"Rp50.000,00",Cash,Mita
14-10-2025 21:09:58,14-10-2025 21:10:02,ButterScotch,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 21:27:00,14-10-2025 21:27:11,Air Mineral,Table,"Rp15.000,00",Cash,Mita
14-10-2025 21:34:20,14-10-2025 21:34:46,"ButterScotch,Banana",Table,"Rp46.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 21:42:02,14-10-2025 21:42:24,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 21:42:48,14-10-2025 21:43:19,"Nasi Goreng,Air Mineral",Table,"Rp25.000,00",Cash,Mita
14-10-2025 21:59:10,14-10-2025 21:59:25,Latte,Table,"Rp21.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 22:02:16,14-10-2025 22:02:31,"Americano ,Air Mineral",Table,"Rp20.000,00",Cash,Mita
14-10-2025 22:10:35,14-10-2025 22:11:41,Caramel,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 22:12:09,14-10-2025 22:13:29,Latte,Table,"Rp21.000,00",Cash,Mita
14-10-2025 22:14:52,14-10-2025 22:14:56,Air Mineral,Table,"Rp10.000,00",Cash,Mita
14-10-2025 22:31:47,14-10-2025 22:32:20,"Coklat Banana,Air Mineral",Table,"Rp27.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 22:32:47,14-10-2025 22:32:59,Latte,Table,"Rp21.000,00",Cash,Mita
14-10-2025 22:33:43,14-10-2025 22:33:47,Lemon Tea,Table,"Rp19.000,00",Cash,Mita
14-10-2025 22:35:09,14-10-2025 22:35:10,Hazelnut,Table,"Rp23.000,00",Cash,Mita
14-10-2025 22:37:54,14-10-2025 22:39:04,Americano ,Table,"Rp15.000,00",Cash,Mita
14-10-2025 22:39:40,14-10-2025 22:40:04,Red Velvet,Table,"Rp23.000,00",Cash,Mita
14-10-2025 22:40:48,14-10-2025 22:40:53,Donat,Table,"Rp10.000,00",Cash,Mita
14-10-2025 22:41:58,14-10-2025 22:42:12,"Tropicano,Air Mineral",Table,"Rp30.000,00",Cash,Mita
14-10-2025 22:43:22,14-10-2025 22:43:32,Banana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
14-10-2025 22:48:11,14-10-2025 22:48:47,BerryLush,Table,"Rp50.000,00",Cash,Mita
14-10-2025 22:49:03,14-10-2025 22:49:15,"Banana,Caramel",Table,"Rp46.000,00",Cash,Mita
14-10-2025 23:50:19,14-10-2025 23:50:36,"Ayam Geprek,Bakso Bakar,Donat,Air Mineral",Table,"Rp44.000,00",Cash,Muhammad Aditya
15-10-2025 09:25:13,15-10-2025 09:26:21,Nasi Goreng,Table,"Rp20.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 09:26:48,15-10-2025 09:26:59,Nasi Goreng,Table,"Rp20.000,00",Cash,Mita
15-10-2025 09:36:39,15-10-2025 09:36:48,ButterScotch,Table,"Rp23.000,00",Cash,Mita
15-10-2025 09:59:07,15-10-2025 10:58:37,"Nasi Goreng,Air Mineral,Vanilla",Table,"Rp48.000,00",Cash,Mita
15-10-2025 11:17:04,15-10-2025 11:18:56,"Ayam Geprek,Air Mineral,Matcha,Tropicalush,Mie Goreng",Table,"Rp99.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 11:26:12,15-10-2025 11:26:23,"Vanilla,Caramel",Table,"Rp46.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 11:29:08,15-10-2025 11:30:25,"Red Velvet,Ayam Geprek,Vanilla,Ubi Goreng",Table,"Rp78.000,00",Cash,Mita
15-10-2025 11:32:12,15-10-2025 11:32:35,"Sweet Cloud,BerryLush,Air Mineral",Table,"Rp55.000,00",Cash,Mita
15-10-2025 11:52:13,15-10-2025 11:52:16,Air Mineral,Table,"Rp10.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 12:06:28,15-10-2025 12:07:42,"Coklat Banana,Americano Peach,Donat",Table,"Rp79.000,00",Cash,Mita
15-10-2025 12:49:46,15-10-2025 12:51:30,"Bakso Bakar,Nasi Goreng,Ayam Geprek",Table,"Rp49.000,00",Cash,Mita
15-10-2025 13:13:01,15-10-2025 13:14:40,"Latte,Nasi Goreng,Donat",Table,"Rp72.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 13:17:41,15-10-2025 13:17:43,Air Mineral,Table,"Rp5.000,00",Cash,Mita
15-10-2025 13:33:10,15-10-2025 13:33:16,Chocolate,Lainnya,"Rp25.000,00",Cash,Mita
15-10-2025 13:39:56,15-10-2025 13:40:00,Florana,Table,"Rp23.000,00",Cash,Mita
15-10-2025 13:47:51,15-10-2025 13:47:54,Air Mineral,Table,"Rp5.000,00",Cash,Mita
15-10-2025 14:23:20,15-10-2025 14:23:34,Banana,Table,"Rp23.000,00",Cash,Mita
15-10-2025 14:38:09,15-10-2025 14:39:22,"Lemon Tea,Chocolate,Americano Peach,Air Mineral,Donat",Table,"Rp84.000,00",Cash,Mita
15-10-2025 14:44:05,15-10-2025 14:44:12,Red Velvet,Table,"Rp23.000,00",Cash,Mita
15-10-2025 15:00:28,15-10-2025 15:00:30,Chocolate,Table,"Rp25.000,00",Cash,Mita
15-10-2025 15:05:47,15-10-2025 15:05:57,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 15:11:02,15-10-2025 15:11:04,Hazelnut,Table,"Rp46.000,00",Cash,Mita
15-10-2025 15:23:24,15-10-2025 15:23:29,Vanilla,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Mita
15-10-2025 15:31:29,15-10-2025 15:31:33,Lemon Tea,Table,"Rp19.000,00",Cash,Mita
15-10-2025 15:36:06,15-10-2025 15:37:06,"Hazelnut,Banana,Vanilla",Table,"Rp69.000,00",Cash,Mita
15-10-2025 16:22:11,15-10-2025 16:23:55,"Mix Platter,Caramel,Donat",Table,"Rp53.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 16:25:44,15-10-2025 16:26:03,"ChocoBerry,Bakso Bakar",Table,"Rp39.000,00",Cash,Zahra
15-10-2025 17:54:54,15-10-2025 17:55:16,"Vanilla,Donat",Table,"Rp33.000,00",Cash,Zahra
15-10-2025 18:03:03,15-10-2025 18:03:06,Donat,Table,"Rp10.000,00",Cash,Zahra
15-10-2025 18:06:25,15-10-2025 18:06:38,Kentang Goreng,Table,"Rp15.000,00",Cash,Zahra
15-10-2025 18:17:53,15-10-2025 18:18:11,"Red Velvet,Kentang Goreng",Table,"Rp38.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 18:42:10,15-10-2025 18:43:32,"Banana,ButterScotch,Ayam Geprek",Table,"Rp63.000,00",Cash,Zahra
15-10-2025 18:52:14,15-10-2025 18:52:38,"ButterScotch,Lemon Tea",Table,"Rp42.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 18:55:39,15-10-2025 18:56:03,Nasi Goreng,Table,"Rp40.000,00",Cash,Zahra
15-10-2025 19:00:09,15-10-2025 19:00:16,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
15-10-2025 19:14:38,15-10-2025 19:15:12,"Sup Ubi,Air Mineral",Table,"Rp25.000,00",Cash,Zahra
15-10-2025 19:18:38,15-10-2025 19:19:29,"Nasi Goreng,Air Mineral,Matcha",Table,"Rp102.000,00",Cash,Zahra
15-10-2025 19:19:57,15-10-2025 19:20:41,"BerryCha,Matcha",Table,"Rp54.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 19:26:56,15-10-2025 19:27:09,Florana,Table,"Rp23.000,00",Cash,Zahra
15-10-2025 19:38:59,15-10-2025 19:39:46,"Caramel,BerryLush",Table,"Rp48.000,00",Cash,Zahra
15-10-2025 19:44:29,15-10-2025 19:44:56,ButterScotch,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 19:48:44,15-10-2025 19:48:52,Florana,Table,"Rp23.000,00",Cash,Zahra
15-10-2025 19:49:26,15-10-2025 19:49:32,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
15-10-2025 19:51:26,15-10-2025 19:52:20,Coklat Banana,Table,"Rp44.000,00",Cash,Zahra
15-10-2025 19:58:36,15-10-2025 19:59:17,Banana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:12:17,15-10-2025 20:12:44,"BerryLush,Donat",Table,"Rp35.000,00",Cash,Zahra
15-10-2025 20:13:08,15-10-2025 20:13:36,"Nasi Goreng,Air Mineral",Table,"Rp50.000,00",Cash,Zahra
15-10-2025 20:16:09,15-10-2025 20:17:14,"Mix Platter,Banana",Table,"Rp43.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:23:50,15-10-2025 20:24:54,"Tropicalush,Chocolate,Ayam Geprek,Bakso Bakar",Table,"Rp79.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:26:01,15-10-2025 20:26:56,"Caramel,Donat",Table,"Rp33.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:43:51,15-10-2025 20:45:56,Americano ,Table,"Rp15.000,00",Cash,Zahra
15-10-2025 20:50:55,15-10-2025 20:51:17,ButterScotch,Table,"Rp23.000,00",Cash,Zahra
15-10-2025 20:52:04,15-10-2025 20:52:55,ChocoBerry,Lainnya,"Rp27.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:53:31,15-10-2025 20:54:25,"Lemon Tea,Red Velvet",Table,"Rp42.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:54:47,15-10-2025 20:55:17,Latte,Table,"Rp21.000,00",Cash,Zahra
15-10-2025 20:56:37,15-10-2025 20:57:04,Matcha,Table,"Rp27.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 20:57:36,15-10-2025 20:57:54,ButterScotch,Table,"Rp23.000,00",Cash,Zahra
15-10-2025 21:07:22,15-10-2025 21:07:46,"Classic,Chocolate",Table,"Rp42.000,00",Cash,Zahra
15-10-2025 21:13:19,15-10-2025 21:13:35,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
15-10-2025 21:23:24,15-10-2025 21:24:22,"Florana,Matcha",Table,"Rp73.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 21:25:05,15-10-2025 21:27:24,"Vanilla,Chocolate,Air Mineral,Lemon Tea",Table,"Rp72.000,00",Cash,Zahra
15-10-2025 21:27:44,15-10-2025 21:28:12,"ButterScotch,Florana",Table,"Rp46.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 21:31:57,15-10-2025 21:33:17,Chocolate,Table,"Rp25.000,00",Cash,Zahra
15-10-2025 21:33:33,15-10-2025 21:33:47,Chocolate,Table,"Rp50.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 21:35:05,15-10-2025 21:35:14,LemonBerry,Table,"Rp25.000,00",Cash,Zahra
15-10-2025 21:35:53,15-10-2025 21:36:23,Air Mineral,Table,"Rp15.000,00",Cash,Zahra
15-10-2025 21:37:44,15-10-2025 21:37:52,Air Mineral,Table,"Rp5.000,00",Cash,Zahra
15-10-2025 21:50:52,15-10-2025 21:51:31,Vanilla,Table,"Rp46.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 21:58:02,15-10-2025 21:59:26,"Florana,Tropicalush,Air Mineral",Table,"Rp53.000,00",Cash,Zahra
15-10-2025 22:55:17,15-10-2025 22:56:40,"Hazelnut,Red Velvet,Pisang Goreng",Table,"Rp61.000,00",Cash,Zahra
15-10-2025 22:59:44,15-10-2025 23:00:13,"Florana,BerryLush",Table,"Rp48.000,00",Cash,Zahra
15-10-2025 23:09:09,15-10-2025 23:09:42,Chocolate,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Zahra
15-10-2025 23:21:46,15-10-2025 23:22:36,"Lemon Tea,Vanilla",Table,"Rp42.000,00",Cash,Muhammad Aditya
16-10-2025 11:37:07,16-10-2025 11:38:09,Coklat Banana,Table,"Rp44.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 11:52:59,16-10-2025 11:54:55,"Mie Goreng,Bakso Bakar,Nasi Goreng,Air Mineral",Table,"Rp82.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 12:17:52,16-10-2025 12:18:06,BerryLush,Table,"Rp25.000,00",Cash,Jian Andika
16-10-2025 13:53:38,16-10-2025 13:53:56,Matcha,Table,"Rp27.000,00",Cash,Jian Andika
16-10-2025 13:55:28,16-10-2025 13:55:49,Florana,Table,"Rp23.000,00",Cash,Jian Andika
16-10-2025 14:14:15,16-10-2025 14:14:48,"Sweet Cloud,Florana",Table,"Rp48.000,00",Cash,Jian Andika
16-10-2025 14:15:54,16-10-2025 14:16:10,LemonBerry,Table,"Rp25.000,00",Cash,Jian Andika
16-10-2025 14:37:41,16-10-2025 14:37:58,BerryLush,Table,"Rp25.000,00",Cash,Jian Andika
16-10-2025 14:38:35,16-10-2025 14:39:26,Americano ,Table,"Rp15.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 15:04:28,16-10-2025 15:05:42,"Red Velvet,Donat",Table,"Rp56.000,00",Cash,Jian Andika
16-10-2025 15:07:14,16-10-2025 15:07:22,Nasi Goreng,Table,"Rp20.000,00",Cash,Jian Andika
16-10-2025 15:15:53,16-10-2025 15:16:30,BerryLush,Table,"Rp25.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 15:23:37,16-10-2025 15:23:45,Mix Platter,Table,"Rp20.000,00",Cash,Jian Andika
16-10-2025 15:26:32,16-10-2025 15:27:31,"ButterScotch,Donat",Table,"Rp33.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 15:29:34,16-10-2025 15:30:43,"Red Velvet,Chocolate,Nasi Goreng",Table,"Rp68.000,00",Cash,Jian Andika
16-10-2025 15:40:34,16-10-2025 15:40:54,Caramel,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 15:41:25,16-10-2025 15:41:31,Chocolate,Table,"Rp25.000,00",Cash,Jian Andika
16-10-2025 15:50:27,16-10-2025 15:50:33,Air Mineral,Table,"Rp5.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 15:53:37,16-10-2025 15:53:41,Air Mineral,Table,"Rp5.000,00",Cash,Jian Andika
16-10-2025 15:58:38,16-10-2025 16:00:11,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 16:01:49,16-10-2025 16:02:40,Florana,Table,"Rp23.000,00","Bank Transfer, SCAN QR",Jian Andika
16-10-2025 16:06:51,16-10-2025 16:07:32,"BerryLush,Hazelnut,ButterScotch",Table,"Rp71.000,00",Cash,Jian Andika
16-10-2025 16:36:26,16-10-2025 16:37:04,Basreng,Table,"Rp20.000,00",Cash,Zahra
